id,date,Team,PlayerID,name,age,OVA,POT,BOV,BP,GROWTH,ATTACHING,CROSSING,FINISHING,HEADING_ACCURACY,SHORT_PASSING,Volleys,TotalSkill,Dribbing,Curve,FkAccuracy,LONG_PASSING,BallControl,TotalMovement,Acceleration,SprintSpeed,Agility,Reactions,Balance,TotalPower,ShotPower,Jumping,Stamina,Strength,LongShots,TotalMentary,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,DEFENDING,Marking,StandingStackle,SlidingTackle,GOALKEEPING,GKDriving,GKHandling,GKKicking,GKPositioning,GKReflexes,TotalStats,BaseStats,AttackingWorkRate,DefensiveWorkRate,Pac,SHO,Pas,Dri,DEF,PHY,firstName,lastName
4323,2017-04-13,Everton,229348, A. Robinson,18,60,76,59,LB,16,209,55,33,52,37,32,224,65,35,39,33,52,315,67,64,54,63,67,216,32,54,57,42,31,249,55,60,49,40,45,45,42,59,64,65,59,12,9,15,14,9,1460,310,Medium,Medium,65,34,41,60,61,49,A.,Robinson
4324,2017-04-13,Liverpool,232102, C. Masterson,17,60,76,59,CB,16,189,29,30,62,35,33,165,33,28,37,32,35,257,61,55,44,50,47,255,46,60,57,70,22,230,56,62,33,36,43,43,50,55,64,63,44,9,7,10,6,12,1322,284,Medium,Medium,58,33,33,36,61,63,C.,Masterson
4325,2017-04-13,Liverpool,237966, Paulo Alves,18,60,71,59,CAM,11,265,52,52,48,62,51,293,60,56,52,63,62,326,63,65,70,60,68,269,63,56,54,50,46,245,47,33,48,62,55,55,64,45,48,47,54,11,12,7,9,15,1592,333,High,Medium,64,53,59,62,44,51,Paulo,Alves
4326,2017-04-13,Man City,223977, A. Nemane,18,60,74,60,RM,14,220,50,54,35,47,34,233,66,41,29,39,58,377,85,87,78,53,74,235,50,48,62,34,41,226,42,14,56,55,59,59,47,14,19,12,63,14,14,14,15,6,1399,308,High,Medium,86,50,47,65,17,43,A.,Nemane
4327,2017-04-13,Middlesbrough,216867, B. Fewster,20,60,74,59,ST,14,251,34,67,56,50,44,211,49,41,31,33,57,345,81,80,60,51,73,286,55,60,57,63,51,206,35,22,53,45,51,51,54,14,22,18,55,14,11,7,9,14,1408,314,High,Low,80,59,42,54,23,56,B.,Fewster
4328,2017-04-13,Southampton,233289, O. Olomola,18,60,76,59,ST,16,244,31,63,58,42,50,228,59,42,30,35,62,308,68,69,51,44,76,314,58,65,62,78,51,249,60,20,56,51,62,62,54,16,24,24,57,14,13,7,11,12,1464,321,Medium,Medium,69,59,40,59,24,70,O.,Olomola
4329,2017-04-13,Spurs,227927, K. Walker-Peters,19,60,75,59,RB,15,206,57,25,49,50,25,221,57,37,31,41,55,371,84,80,72,53,82,236,21,72,68,54,21,216,48,55,43,38,32,32,39,50,59,57,47,9,8,7,11,12,1463,323,High,Medium,82,25,46,59,54,57,K.,Walker-Peters
4330,2017-04-13,West Ham,198414, R. Spiegel,23,60,63,59,GK,3,89,15,11,12,32,19,103,12,13,12,34,32,289,56,59,59,60,55,223,39,71,37,64,12,127,36,23,11,16,41,41,33,10,11,15,294,59,58,57,57,63,1161,352,Medium,Medium,59,58,57,63,58,57,R.,Spiegel
4331,2017-04-13,West Ham,229928, D. Parfitt-Williams,19,60,70,61,RM,10,253,52,54,48,46,53,270,66,52,47,42,63,388,83,82,81,55,87,275,54,55,58,57,51,210,39,20,52,54,45,45,55,19,21,16,47,10,8,11,5,13,1499,327,High,Medium,82,53,49,67,22,54,D.,Parfitt-Williams
4332,2017-04-13,Sunderland,213686, D. Love,21,60,71,59,RB,11,209,55,25,44,55,30,221,56,27,32,53,53,327,70,73,60,57,67,255,38,63,61,64,29,252,62,62,49,40,39,39,49,55,56,60,51,8,13,7,14,9,1486,327,Medium,Medium,72,31,49,56,56,63,D.,Love
4333,2017-04-13,Sunderland,225462, R. Greenwood,20,60,75,61,CAM,15,259,35,57,55,60,52,269,63,56,37,54,59,360,79,76,66,61,78,268,57,58,57,46,50,225,34,13,59,58,61,61,52,18,19,21,48,9,10,8,10,11,1487,316,Medium,Low,77,56,52,63,21,47,R.,Greenwood
4334,2017-04-13,Sunderland,235161, J. Maja,17,60,78,59,ST,18,263,43,62,50,54,54,270,61,61,37,49,62,325,71,77,55,58,64,279,66,52,50,56,55,214,38,14,47,52,63,63,51,17,22,23,49,14,8,15,5,7,1462,318,Medium,Medium,74,60,50,61,22,51,J.,Maja
4335,2017-04-13,West Brom,222864, J. Rose,21,60,68,59,GK,8,88,15,14,15,29,15,91,18,11,19,23,20,236,41,43,32,59,61,173,24,54,29,45,21,110,25,15,10,31,29,29,27,15,18,19,290,66,54,53,55,62,1040,332,Medium,Medium,66,54,53,62,42,55,J.,Rose
4336,2017-04-13,Burnley,235156, J. Dunne,18,60,71,59,CB,11,225,32,40,61,58,34,183,38,31,28,46,40,277,59,61,47,56,54,266,44,66,62,66,28,203,50,57,24,37,35,35,42,59,60,62,55,8,13,14,6,14,1390,303,Medium,High,60,37,44,41,59,62,J.,Dunne
4337,2017-04-13,Stoke City,237337, T. Verlinden,16,60,78,59,RM,18,260,61,47,45,54,53,287,73,55,42,51,66,311,60,69,57,44,81,252,69,46,50,39,48,233,39,20,46,58,70,70,52,35,37,49,53,9,7,10,15,12,1517,318,Medium,Medium,65,53,55,68,35,42,T.,Verlinden
4338,2017-04-13,Stoke City,228407, E. Lecygne,19,60,69,59,CAM,9,262,44,42,58,67,51,276,58,46,47,63,62,316,55,68,67,58,68,275,54,64,54,56,47,282,59,51,62,57,53,53,45,49,47,54,61,11,16,14,10,10,1622,335,Medium,Medium,62,47,58,61,50,57,E.,Lecygne
4339,2017-04-13,Bournemouth,230882, J. Simpson,19,60,77,59,CB,17,201,37,30,63,34,37,177,37,29,36,36,39,268,55,62,40,49,62,266,43,72,61,64,26,212,48,59,27,33,45,45,49,59,67,66,33,8,6,5,8,6,1349,290,Medium,Medium,59,33,35,40,63,60,J.,Simpson
4340,2017-04-13,Swansea,232104, D. James,18,60,81,60,LW,21,262,56,58,44,54,50,260,66,48,44,43,59,352,83,81,75,42,71,271,71,53,51,56,40,221,39,21,52,54,55,55,49,25,27,31,48,7,6,11,15,9,1497,332,High,Medium,82,56,52,64,27,51,D.,James
4341,2017-04-13,Swansea,235605, T. Reid,18,60,79,59,RB,19,217,59,31,57,37,33,211,62,34,43,29,43,344,78,78,58,63,67,221,32,55,55,51,28,256,63,57,54,40,42,42,42,52,65,65,41,6,14,8,5,8,1472,321,Medium,Medium,78,32,41,56,59,55,T.,Reid
4342,2017-04-13,Arsenal,231445, J. Dasilva,17,59,70,61,LM,11,281,49,61,54,63,54,285,69,55,43,59,59,319,73,75,50,56,65,301,61,54,61,71,54,256,47,39,45,63,62,62,53,32,42,44,56,11,13,8,10,14,1616,357,Medium,Medium,74,59,58,63,40,63,J.,Dasilva
4343,2017-04-13,Liverpool,224017, J. Williams,20,59,71,58,CB,12,250,49,42,57,64,38,264,53,44,51,61,55,282,54,54,57,52,65,262,43,60,48,72,39,258,58,49,37,61,53,53,43,54,60,58,46,8,6,9,16,7,1534,328,Medium,Medium,54,42,58,55,56,63,J.,Williams
4344,2017-04-13,Man City,229718, W. Patching,17,59,75,59,CAM,16,244,50,47,43,65,39,322,60,65,70,64,63,327,70,69,65,53,70,278,68,60,55,38,57,230,43,43,42,62,40,40,53,37,40,39,40,6,7,12,5,10,1557,329,High,Medium,69,52,62,62,40,44,W.,Patching
4345,2017-04-13,Man Utd,237310, D. Mitchell,19,59,67,62,LW,8,290,58,68,58,56,50,261,65,44,36,49,67,335,77,76,63,54,65,303,61,65,58,55,64,246,42,46,45,49,64,64,57,54,57,57,53,13,7,12,9,12,1656,365,High,Medium,76,64,52,65,54,54,D.,Mitchell
4346,2017-04-13,Middlesbrough,214924, J. McGhee,19,59,72,61,CB,13,205,46,19,58,57,25,202,42,38,27,47,48,302,64,66,57,54,61,277,41,80,62,71,23,208,57,59,24,31,37,37,39,60,63,60,71,10,15,15,15,16,1448,311,Medium,Medium,65,26,46,47,61,66,J.,McGhee
4347,2017-04-13,West Ham,231436, G. Diangana,18,59,73,58,LM,14,229,48,50,37,50,44,282,68,52,49,47,66,349,77,80,78,46,68,285,55,59,63,63,45,215,45,27,44,49,50,50,42,32,19,16,45,9,13,11,5,7,1472,329,High,Medium,79,49,49,67,26,59,G.,Diangana
4348,2017-04-13,Sunderland,216270, G. Honeyman,21,59,67,59,CAM,8,256,56,54,47,60,39,287,60,56,52,57,62,313,69,69,59,51,65,259,58,54,49,56,42,249,46,29,50,64,60,60,61,46,53,51,60,11,15,16,10,8,1574,337,Medium,Medium,69,52,59,60,45,52,G.,Honeyman
4349,2017-04-13,Watford,175603, R. Gilmartin,29,59,59,58,GK,0,84,17,15,14,26,12,80,13,11,11,23,22,240,52,54,55,51,28,186,25,58,17,70,16,117,37,10,16,33,21,21,54,14,14,11,290,67,54,54,54,61,1036,343,Medium,Medium,67,54,54,61,53,54,R.,Gilmartin
4350,2017-04-13,Watford,237459, O. Obi,18,59,76,58,ST,17,251,43,59,55,48,46,235,53,46,39,39,58,332,79,81,56,59,57,275,58,55,56,49,57,214,36,13,53,57,55,55,55,23,18,22,48,7,14,9,10,8,1418,310,Medium,Medium,80,57,47,55,23,48,O.,Obi
4351,2017-04-13,Crystal Palace,231673, L. Dreher,17,59,78,58,CAM,19,231,41,44,49,64,33,277,56,48,46,64,63,344,69,73,78,53,71,289,56,60,57,65,51,248,45,53,42,61,47,47,48,45,47,46,39,8,10,11,5,5,1566,343,Medium,Medium,71,47,57,61,48,59,L.,Dreher
4352,2017-04-13,Stoke City,229779, L. Edwards,19,59,75,58,CB,16,193,34,25,56,43,35,174,37,33,33,35,36,258,55,55,41,49,58,257,48,68,63,55,23,211,54,58,25,33,41,41,49,61,67,66,56,13,12,13,10,8,1343,281,Medium,Medium,55,31,37,39,62,57,L.,Edwards
4353,2017-04-13,Stoke City,229901, H. Souttar,17,59,79,58,CB,20,180,24,25,53,55,23,217,50,26,31,50,60,254,54,60,56,50,34,263,33,73,59,72,26,200,47,57,26,30,40,40,50,56,59,61,64,12,12,12,15,13,1354,299,Medium,Medium,57,28,40,53,57,64,H.,Souttar
4354,2017-04-13,Bournemouth,233934, A. Ramsdale,18,59,79,58,GK,20,98,15,14,25,21,23,118,28,16,29,19,26,216,33,36,45,50,52,203,35,58,35,51,24,121,35,12,5,41,28,28,39,12,11,19,286,59,57,49,54,67,1084,321,Medium,Medium,59,57,49,67,35,54,A.,Ramsdale
4355,2017-04-13,Bournemouth,234247, O. Harfield,18,59,68,58,LB,9,230,64,35,54,42,35,215,52,42,43,32,46,356,80,85,67,52,72,274,33,62,78,64,37,242,55,53,57,36,41,41,38,53,56,52,50,11,7,12,13,7,1528,336,High,Medium,83,36,44,53,54,66,O.,Harfield
4356,2017-04-13,Hull,236041, B. Hinchliffe,18,59,75,58,ST,16,275,54,53,60,58,50,254,55,51,49,43,56,307,64,57,53,61,72,289,60,66,57,52,54,213,36,15,63,49,50,50,56,20,14,15,60,12,8,12,14,14,1447,295,High,Medium,60,55,52,56,21,51,B.,Hinchliffe
4357,2017-04-13,Swansea,230640, B. Biabi,20,59,73,58,ST,14,255,34,59,63,48,51,219,56,44,32,36,51,306,73,68,59,51,55,308,64,58,60,66,60,203,30,17,50,44,62,62,52,15,19,18,46,9,6,12,8,11,1389,306,Medium,Medium,70,60,42,55,22,57,B.,Biabi
4358,2017-04-13,Arsenal,222255, R. Huddart,19,58,67,57,GK,9,81,13,19,14,23,12,98,17,21,15,18,27,215,39,40,32,58,46,184,21,52,32,59,20,99,19,24,12,12,32,32,32,21,16,13,282,63,55,55,49,60,1009,322,Medium,Medium,63,55,55,60,40,49,R.,Huddart
4359,2017-04-13,Chelsea,225543, B. Collins,19,58,70,57,GK,12,104,20,15,21,29,19,104,20,19,12,26,27,238,41,45,33,56,63,173,26,55,25,51,16,99,20,20,11,23,25,25,28,13,19,17,284,60,53,56,52,63,1051,327,Medium,Medium,60,53,56,63,43,52,B.,Collins
4360,2017-04-13,Chelsea,232757, K. Scott,18,58,75,58,CAM,17,240,53,47,31,61,48,284,61,54,52,57,60,314,62,65,71,48,68,227,52,34,56,34,51,250,46,41,48,65,50,50,62,34,52,51,53,12,12,9,11,9,1505,317,Medium,Medium,64,49,59,61,42,42,K.,Scott
4361,2017-04-13,Chelsea,233064, M. Mount,17,58,80,57,CAM,22,236,50,54,31,58,43,266,56,50,52,53,55,318,72,66,68,45,67,238,61,34,54,31,58,247,41,32,53,61,60,60,56,26,34,31,56,11,12,13,8,12,1452,308,High,Medium,69,56,56,57,31,39,M.,Mount
4362,2017-04-13,Everton,229345, M. Hewelt,19,58,74,57,GK,16,71,13,10,13,25,10,87,13,16,17,24,17,242,47,42,30,57,66,166,30,60,24,40,12,113,30,23,17,17,26,26,22,21,19,19,277,65,47,48,55,62,1015,321,Medium,Medium,65,47,48,62,44,55,M.,Hewelt
4363,2017-04-13,West Brom,231139, J. Fitzwater,18,58,70,57,CB,12,187,28,28,56,38,37,171,29,37,36,34,35,270,55,55,46,50,64,259,50,73,61,49,26,219,57,56,24,39,43,43,51,56,70,65,51,14,8,9,5,15,1348,274,Medium,Medium,55,33,35,35,61,55,J.,Fitzwater
4364,2017-04-13,West Brom,235405, D. O'Shea,17,58,70,57,CB,12,189,34,30,57,38,30,177,36,37,28,37,39,262,55,56,40,52,59,246,48,65,63,48,22,215,48,62,27,33,45,45,45,52,71,68,45,13,8,7,7,10,1325,279,Medium,Medium,56,33,36,39,62,53,D.,O'Shea
4365,2017-04-13,West Brom,237677, R. McCourt,18,58,76,57,CB,18,199,44,34,55,37,29,208,63,39,39,32,35,309,66,58,54,57,74,226,32,61,57,40,36,250,55,56,47,43,49,49,39,62,70,68,39,10,6,10,6,7,1431,301,Medium,Medium,62,35,39,54,63,48,R.,McCourt
4366,2017-04-13,Watford,225698, O. Adeyemo,21,58,64,57,ST,6,238,30,56,62,40,50,204,55,35,29,31,54,338,76,78,59,55,70,284,59,72,53,48,52,212,30,19,54,44,65,65,49,18,13,18,58,14,13,7,11,13,1383,294,Medium,Medium,77,56,37,56,21,47,O.,Adeyemo
4367,2017-04-13,Burnley,235043, R. Leitch,18,58,68,61,CDM,10,244,52,32,55,69,36,271,57,49,45,66,54,292,56,62,56,56,62,266,56,63,50,56,41,247,63,56,36,51,41,41,45,65,70,61,47,10,14,7,9,7,1563,332,Medium,High,59,39,59,56,63,56,R.,Leitch
4368,2017-04-13,Bournemouth,236550, M. Ndjoli,18,58,76,58,ST,18,248,44,55,46,52,51,241,52,46,41,41,61,306,66,66,56,56,62,283,66,55,52,54,56,254,55,17,61,55,66,66,62,22,28,25,55,8,14,12,11,10,1462,309,High,Low,66,58,49,56,26,54,M.,Ndjoli
4369,2017-04-13,Hull,232759, J. Tymon,17,58,76,58,LB,18,204,55,25,41,55,28,235,60,47,29,40,59,316,62,68,59,54,73,216,25,58,58,44,31,229,59,56,37,37,40,40,40,57,60,58,58,13,13,9,12,11,1433,307,Medium,Medium,65,28,47,60,56,51,J.,Tymon
4370,2017-04-13,Hull,236042, E. Barkworth,18,58,75,57,CB,17,246,44,40,63,58,41,261,54,48,50,53,56,288,61,59,57,55,56,265,50,58,53,62,42,259,66,52,39,45,57,57,45,57,52,56,36,6,9,8,6,7,1520,324,Medium,Medium,60,43,51,55,55,60,E.,Barkworth
4371,2017-04-13,Hull,227681, G. Luer,21,58,69,57,ST,11,244,35,62,48,51,48,220,50,43,34,39,54,325,74,70,58,58,65,297,60,63,62,57,55,221,37,20,55,51,58,58,52,20,16,23,64,13,16,12,11,12,1430,306,High,Medium,72,59,45,53,22,55,G.,Luer
4372,2017-04-13,Swansea,232544, R. Blair,20,58,72,59,CAM,14,276,53,52,52,64,55,290,61,54,50,60,65,298,64,60,59,56,59,283,66,57,53,62,45,244,40,30,55,55,64,64,61,42,52,55,48,7,15,7,11,8,1588,336,High,Medium,62,54,58,62,45,55,R.,Blair
4373,2017-04-13,Swansea,229266, J. Rodon,18,58,78,57,CB,20,188,34,23,52,45,34,173,38,25,32,38,40,283,67,55,49,45,67,249,43,70,52,60,24,199,47,58,23,31,40,40,50,60,64,61,49,10,13,7,11,8,1326,284,Medium,Medium,60,29,37,42,60,56,J.,Rodon
4374,2017-04-13,Chelsea,230918, T. Chalobah,16,57,75,56,CB,18,219,48,32,56,49,34,235,46,48,46,46,49,318,76,75,51,54,62,256,46,64,52,63,31,219,51,56,34,36,42,42,48,52,57,55,35,5,5,9,9,7,1446,318,Medium,Medium,75,35,46,49,55,58,T.,Chalobah
4375,2017-04-13,Chelsea,233052, J. Maddox,17,57,73,57,RM,16,228,52,54,28,52,42,264,63,51,53,41,56,321,74,69,67,46,65,234,52,42,58,34,48,215,32,26,55,51,51,51,49,25,28,27,40,9,7,5,11,8,1382,301,High,Medium,71,52,50,61,27,40,J.,Maddox
4376,2017-04-13,Everton,224263, J. Kenny,19,57,72,57,CB,15,226,46,28,62,57,33,226,47,43,34,50,52,307,58,65,60,53,71,264,44,70,62,58,30,241,59,50,35,46,51,51,48,56,60,58,63,6,13,16,13,15,1501,313,Medium,Medium,62,33,50,51,57,60,J.,Kenny
4377,2017-04-13,Everton,227854, M. Foulds,18,57,75,56,CB,18,195,32,22,55,61,25,182,42,28,23,29,60,265,62,55,34,49,65,244,38,70,60,57,19,217,46,50,28,54,39,39,43,56,61,59,52,7,6,11,15,13,1331,290,Medium,Medium,58,26,45,48,57,56,M.,Foulds
4378,2017-04-13,Man Utd,213696, M. Willock,19,57,74,57,CAM,17,240,46,47,35,66,46,260,58,46,34,62,60,317,72,72,53,44,76,278,58,50,61,54,55,232,45,44,40,51,52,52,45,43,46,45,59,11,9,13,11,15,1520,335,Medium,Medium,72,51,56,58,44,54,M.,Willock
4379,2017-04-13,Middlesbrough,234645, N. McGinley,19,57,71,56,CB,14,200,45,37,51,31,36,207,70,35,36,30,36,278,61,56,59,59,43,219,32,58,55,45,29,247,56,61,46,39,45,45,38,57,68,67,54,13,14,12,9,6,1397,298,High,Medium,58,35,36,57,62,50,N.,McGinley
4380,2017-04-13,Spurs,232251, C. Goddard,19,57,72,56,LM,15,260,55,53,45,56,51,259,59,48,45,53,54,328,72,62,73,43,78,244,58,47,61,32,46,224,38,27,48,51,60,60,46,29,33,28,57,14,7,13,13,10,1462,304,High,Medium,67,53,53,59,31,41,C.,Goddard
4381,2017-04-13,Spurs,225999, F. Lesniak,20,57,67,56,CM,10,256,56,45,47,63,45,257,51,47,42,60,57,291,62,55,59,55,60,267,58,47,58,54,50,248,51,49,52,53,43,43,43,40,46,39,47,8,11,8,8,12,1491,316,Medium,Medium,58,49,57,54,44,54,F.,Lesniak
4382,2017-04-13,Spurs,233426, A. Georgiou,19,57,68,56,LM,11,224,56,36,34,54,44,274,61,56,50,51,56,326,74,70,66,48,68,238,45,50,55,46,42,224,44,26,51,58,45,45,45,36,45,43,54,10,12,8,14,10,1464,313,Medium,Medium,72,41,55,60,37,48,A.,Georgiou
4383,2017-04-13,Spurs,231144, C. Maghoma,18,57,70,56,CB,13,193,32,27,63,41,30,159,28,28,29,36,38,280,60,58,48,53,61,259,50,65,64,51,29,203,50,56,29,37,31,31,45,59,59,58,46,10,10,5,11,10,1316,277,Low,High,59,32,36,36,59,55,C.,Maghoma
4384,2017-04-13,West Ham,234378, D. Rice,17,57,71,56,CB,14,177,30,24,57,43,23,165,37,35,20,33,40,284,65,60,47,51,61,267,46,65,64,66,26,199,53,50,32,34,30,30,50,58,60,59,47,8,11,14,5,9,1316,288,Medium,Medium,62,29,36,41,57,63,D.,Rice
4385,2017-04-13,West Ham,229929, V. Neufville,16,57,75,56,LWB,18,175,54,21,35,45,20,213,56,47,22,36,52,358,77,79,76,58,68,245,39,66,67,50,23,231,56,50,47,45,33,33,41,51,54,53,49,7,12,9,15,6,1429,313,High,Medium,78,27,44,58,50,56,V.,Neufville
4386,2017-04-13,West Ham,234185, J. Hector-Ingram,17,57,75,56,ST,18,244,42,55,55,45,47,202,53,35,24,37,53,330,73,76,65,51,65,294,59,66,58,60,51,229,57,12,56,47,57,57,50,21,16,16,50,8,10,11,9,12,1402,307,High,Medium,75,55,42,55,21,59,J.,Hector-Ingram
4387,2017-04-13,Leicester,234743, A. Muskwe,17,57,72,56,ST,15,250,35,56,62,49,48,250,53,47,48,42,60,295,62,68,64,49,52,284,56,65,60,60,43,234,52,26,54,47,55,55,48,25,25,24,55,8,14,14,7,12,1442,307,Medium,Medium,65,53,45,56,29,59,A.,Muskwe
4388,2017-04-13,Leicester,220774, J. Debayo,19,57,65,58,CB,8,207,47,24,58,40,38,197,51,29,33,35,49,306,64,64,57,56,65,260,43,68,58,60,31,233,56,59,32,38,48,48,51,55,62,59,45,12,6,11,7,9,1424,305,Medium,Medium,64,32,39,52,59,59,J.,Debayo
4389,2017-04-13,Leicester,235263, E. Moore,19,57,70,56,CB,13,199,32,26,58,46,37,185,36,32,36,42,39,259,53,58,48,53,47,249,41,54,63,67,24,231,65,54,33,31,48,48,45,52,57,54,44,6,6,11,13,8,1330,285,Medium,Medium,56,31,38,40,55,65,E.,Moore
4390,2017-04-13,Sunderland,230697, E. Robson,19,57,66,59,CAM,9,283,59,53,52,63,56,294,59,56,57,60,62,312,63,64,63,61,61,262,65,53,45,53,46,245,45,31,53,56,60,60,63,43,46,56,49,7,8,15,7,12,1590,333,Medium,Medium,64,55,60,61,44,49,E.,Robson
4391,2017-04-13,Burnley,237941, H. Limb,16,57,76,56,ST,19,244,43,60,47,49,45,236,51,50,39,42,54,342,78,76,58,58,72,277,55,68,50,47,57,202,31,14,57,34,66,66,54,17,19,14,43,15,7,8,7,6,1394,298,Medium,Medium,77,58,43,54,20,46,H.,Limb
4392,2017-04-13,Crystal Palace,234555, A. Coker,18,57,73,57,LM,16,244,53,51,40,52,48,273,60,50,55,50,58,329,78,79,70,43,59,283,61,54,53,65,50,205,36,27,45,48,49,49,49,18,24,23,46,13,6,9,6,12,1445,322,Medium,Low,79,52,51,60,24,56,A.,Coker
4393,2017-04-13,Crystal Palace,234431, B. Wynter,18,57,74,56,CB,17,194,40,29,60,37,28,203,41,44,38,34,46,287,62,63,57,49,56,291,56,71,58,64,42,227,53,55,37,34,48,48,51,56,59,58,50,6,7,15,14,8,1425,301,Medium,Medium,63,38,37,45,57,61,B.,Wynter
4394,2017-04-13,Hull,224371, J. Bowen,20,57,69,56,ST,12,259,42,57,62,53,45,237,54,43,44,41,55,321,65,62,68,56,70,276,49,60,58,61,48,231,42,18,53,57,61,61,51,21,24,24,53,14,8,14,10,7,1446,304,Medium,Medium,63,53,49,57,26,56,J.,Bowen
4395,2017-04-13,Chelsea,233045, I. Ugbo,17,56,71,55,ST,15,234,37,58,56,41,42,196,50,38,28,28,52,298,79,74,51,42,52,235,52,47,46,56,34,242,61,21,59,49,52,52,48,17,15,19,53,11,13,5,13,11,1309,291,High,Medium,76,51,39,50,21,54,I.,Ugbo
4396,2017-04-13,Liverpool,216299, C. Randall,20,56,70,57,CDM,14,232,37,44,30,62,59,256,58,52,32,57,57,282,67,62,39,57,57,277,49,46,55,69,58,271,57,54,50,54,56,56,58,49,60,61,46,13,6,9,6,12,1534,337,Medium,Medium,64,49,53,56,53,62,C.,Randall
4397,2017-04-13,Leicester,228410, D. Iversen,18,56,74,55,GK,18,94,17,14,16,27,20,75,11,16,11,21,16,214,40,44,32,50,48,208,23,59,44,67,15,112,19,20,19,33,21,21,28,20,18,13,279,62,50,59,50,58,1033,321,Medium,Medium,62,50,59,58,42,50,D.,Iversen
4398,2017-04-13,Sunderland,230861, J. Robson,18,56,71,56,CB,15,193,46,28,53,37,29,218,63,40,42,32,41,284,62,55,58,60,49,224,31,56,59,49,29,251,64,57,42,41,47,47,42,54,64,65,40,6,11,5,13,5,1393,297,Medium,Medium,58,31,39,55,59,55,J.,Robson
4399,2017-04-13,Stoke City,222503, H. Isted,19,56,70,55,GK,14,94,16,14,18,29,17,93,16,13,14,26,24,229,40,48,32,55,54,190,24,52,38,55,21,117,28,23,15,20,31,31,24,16,14,18,275,60,54,54,50,57,1046,319,Medium,Medium,60,54,54,57,44,50,H.,Isted
4400,2017-04-13,Stoke City,224887, D. Telford,19,56,68,55,ST,12,240,33,63,53,49,42,197,44,41,29,29,54,327,76,73,57,48,73,282,62,64,50,43,63,205,30,12,48,47,68,68,57,15,13,12,70,13,13,15,13,16,1361,286,Medium,Medium,74,61,41,50,17,43,D.,Telford
4401,2017-04-13,Bournemouth,234249, S. Surridge,17,56,69,55,ST,13,247,33,56,60,48,50,200,50,38,28,28,56,271,49,55,50,50,67,299,57,63,61,68,50,237,59,18,56,49,55,55,49,29,26,23,53,10,8,7,13,15,1385,293,High,Medium,52,55,41,53,28,64,S.,Surridge
4402,2017-04-13,Bournemouth,234252, C. Jordan,17,56,73,55,CB,17,174,33,22,54,34,31,177,34,33,34,29,47,277,62,58,44,51,62,234,41,61,53,57,22,222,57,58,25,33,49,49,52,51,60,59,56,12,14,5,15,10,1310,274,Medium,High,60,28,33,41,56,56,C.,Jordan
4403,2017-04-13,Hull,236043, D. Batty,18,56,69,57,CM,13,256,50,38,60,58,50,248,55,45,39,54,55,305,63,67,51,56,68,277,60,63,55,54,45,284,65,50,63,56,50,50,48,55,58,56,50,9,12,10,7,12,1589,333,High,Medium,65,46,54,55,56,57,D.,Batty
4404,2017-04-13,Spurs,232110, T. Glover,18,55,66,54,GK,11,59,11,7,10,22,9,68,10,13,10,20,15,155,16,31,26,46,36,140,19,56,17,42,6,74,22,7,7,24,14,14,31,7,12,10,277,57,58,57,48,57,802,301,Medium,Medium,57,58,57,57,24,48,T.,Glover
4405,2017-04-13,Spurs,231145, J. Pritchard,19,55,68,57,CAM,13,259,49,50,48,60,52,277,54,60,50,55,58,319,68,68,58,56,69,254,61,54,42,47,50,238,32,41,53,56,56,56,49,40,43,40,44,8,6,9,10,11,1514,318,Medium,Medium,68,53,56,56,42,43,J.,Pritchard
4406,2017-04-13,Leicester,236364, D. Watts,19,55,67,54,RM,12,230,51,39,41,56,43,276,60,56,57,52,51,321,69,65,65,57,65,232,47,49,49,49,38,221,42,33,45,55,46,46,56,36,39,36,56,9,8,13,14,12,1447,305,Medium,Medium,67,41,54,58,37,48,D.,Watts
4407,2017-04-13,Watford,234708, C. Rowan,18,55,71,54,CB,16,186,28,33,49,44,32,195,39,30,34,49,43,271,56,58,55,50,52,277,49,66,51,66,45,226,67,51,30,33,45,45,48,51,53,52,54,9,11,6,14,14,1365,291,Medium,Medium,57,39,38,43,52,62,C.,Rowan
4408,2017-04-13,Burnley,230604, B. Jackson,19,55,64,54,LM,9,239,54,49,42,47,47,238,55,44,39,44,56,327,73,75,70,34,75,245,50,49,59,48,39,200,35,21,51,48,45,45,50,30,24,23,45,10,7,7,14,7,1371,301,Medium,Medium,74,47,48,57,27,48,B.,Jackson
4409,2017-04-13,Man Utd,213678, K. O'Hara,20,54,60,53,GK,6,80,12,14,15,26,13,86,16,13,11,29,17,233,49,41,35,51,57,186,23,59,43,50,11,112,25,25,13,36,13,13,25,17,14,19,260,55,49,48,51,57,1007,305,Medium,Medium,55,49,48,57,45,51,K.,O'Hara
4410,2017-04-13,Watford,234709, C. Stevens,18,54,66,53,CB,12,183,32,33,56,33,29,169,30,38,39,31,31,261,55,55,48,50,53,283,50,66,54,64,49,212,59,52,29,32,40,40,45,50,53,52,64,15,14,12,13,10,1327,275,Medium,Medium,55,40,33,34,52,61,C.,Stevens
4411,2017-04-13,Watford,234706, B. Mason,18,54,70,53,LB,16,198,52,34,36,43,33,241,54,44,48,42,53,341,78,78,64,49,72,238,44,60,54,42,38,232,55,50,47,37,43,43,39,50,50,49,47,13,7,6,6,15,1446,313,Medium,Medium,78,38,44,55,49,49,B.,Mason
