id,date,Team,PlayerID,name,age,OVA,POT,BOV,BP,GROWTH,ATTACHING,CROSSING,FINISHING,HEADING_ACCURACY,SHORT_PASSING,Volleys,TotalSkill,Dribbing,Curve,FkAccuracy,LONG_PASSING,BallControl,TotalMovement,Acceleration,SprintSpeed,Agility,Reactions,Balance,TotalPower,ShotPower,Jumping,Stamina,Strength,LongShots,TotalMentary,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,DEFENDING,Marking,StandingStackle,SlidingTackle,GOALKEEPING,GKDriving,GKHandling,GKKicking,GKPositioning,GKReflexes,TotalStats,BaseStats,AttackingWorkRate,DefensiveWorkRate,Pac,SHO,Pas,Dri,DEF,PHY,firstName,lastName
6369,2019-03-01,Crystal Palace,157665, S. Dann,31,75,75,74,CB,0,239,30,40,81,59,29,215,38,30,29,58,60,235,32,33,42,77,51,283,52,66,56,77,32,263,72,77,36,48,30,30,70,77,76,75,47,6,10,15,7,9,1510,316,Low,Medium,33,40,48,48,77,70,S.,Dann
6370,2019-03-01,Crystal Palace,170084, W. Hennessey,31,75,75,74,GK,0,76,11,12,14,29,10,95,8,12,11,41,23,247,40,41,48,67,51,182,34,41,29,68,10,132,21,22,14,58,17,17,55,13,18,13,381,76,76,81,77,71,1157,422,Medium,Medium,76,76,81,71,41,77,W.,Hennessey
6371,2019-03-01,Crystal Palace,184037, M. Kelly,28,75,76,74,CB,1,291,70,38,76,68,39,284,58,60,35,64,67,280,46,52,56,73,53,304,61,68,61,76,38,282,71,72,42,39,58,58,74,75,77,76,41,7,11,8,7,8,1710,360,Low,Medium,49,44,60,61,75,71,M.,Kelly
6372,2019-03-01,Brighton,232805, Bernardo,23,75,80,74,LB,5,282,65,30,64,70,53,272,65,47,32,58,70,361,74,77,71,69,70,363,72,78,76,69,68,301,74,71,58,55,43,43,67,75,79,82,66,15,12,13,14,12,1881,401,Medium,Medium,76,49,61,68,75,72,Bernardo,Bernardo
6373,2019-03-01,Brighton,188182, L. Balogun,30,75,75,74,CB,0,272,67,30,77,66,32,281,60,59,38,60,64,299,60,69,51,68,51,343,70,73,58,82,60,280,72,73,49,47,39,39,65,75,73,74,49,6,15,12,10,6,1746,379,Medium,Medium,65,46,60,60,74,74,L.,Balogun
6374,2019-03-01,Huddersfield Town,172553, J. Lössl,29,75,76,74,GK,1,89,14,12,17,35,11,100,15,14,13,39,19,196,29,34,32,71,30,180,22,51,25,67,15,112,17,20,10,53,12,12,56,20,13,15,368,74,76,67,74,77,1093,400,Medium,Medium,74,76,67,77,32,74,J.,Lössl
6375,2019-03-01,Huddersfield Town,183546, J. Hogg,29,75,75,74,CDM,0,301,58,54,64,74,51,291,67,46,41,69,68,342,69,65,64,72,72,340,61,64,88,73,54,323,85,76,58,63,41,41,70,74,77,76,52,6,8,13,14,11,1876,409,Low,High,67,55,65,68,75,79,J.,Hogg
6376,2019-03-01,Huddersfield Town,224883, S. Mounié,23,75,82,74,ST,7,354,60,74,84,67,69,286,64,52,41,59,70,320,66,69,60,71,54,376,79,83,66,83,65,322,78,42,76,61,65,65,67,35,35,40,62,14,15,6,12,15,1830,387,High,Medium,68,73,61,65,42,78,S.,Mounié
6377,2019-03-01,Huddersfield Town,207920, E. Durm,26,75,77,74,RWB,2,296,75,50,62,66,43,282,65,60,35,51,71,364,78,76,72,72,66,329,66,74,79,66,44,325,67,75,68,60,55,55,69,75,71,76,60,12,14,8,15,11,1878,404,High,Medium,77,53,63,68,73,70,E.,Durm
6378,2019-03-01,Bournemouth,105846, A. Boruc,38,75,75,74,GK,0,72,12,11,11,25,13,98,14,13,19,34,18,225,37,39,40,69,40,209,21,73,31,69,15,141,38,25,17,40,21,21,63,15,20,20,366,75,75,64,77,75,1166,404,Medium,Medium,75,75,64,75,38,77,A.,Boruc
6379,2019-03-01,Bournemouth,220196, D. Brooks,20,75,86,74,RM,11,306,69,71,40,76,50,331,77,65,48,66,75,390,76,76,85,74,79,302,67,59,72,49,55,283,44,34,71,76,58,58,78,28,31,28,51,8,14,9,13,7,1750,374,Medium,Medium,76,65,71,77,31,54,D.,Brooks
6380,2019-03-01,Bournemouth,172768, A. Surman,31,75,75,74,CM,0,327,68,63,59,82,55,350,67,61,68,77,77,318,59,53,59,75,72,342,68,70,72,65,67,345,68,66,66,78,67,67,76,66,68,61,61,16,14,7,16,8,1938,400,Low,Medium,56,65,76,70,65,68,A.,Surman
6381,2019-03-01,Bournemouth,169638, C. Daniels,31,75,75,74,LB,0,324,75,55,67,74,53,354,74,69,68,69,74,357,74,69,68,74,72,349,70,76,73,68,62,352,64,74,71,71,72,72,70,72,76,75,56,14,16,13,6,7,2015,419,High,Medium,71,61,72,73,73,69,C.,Daniels
6382,2019-03-01,Bournemouth,189446, J. Stanislas,28,75,75,74,RM,0,311,72,71,43,74,51,370,75,74,77,67,77,359,76,76,75,69,63,311,71,44,72,55,69,304,36,60,73,74,61,61,67,28,27,29,40,13,8,6,7,6,1779,384,High,Medium,76,69,73,75,36,55,J.,Stanislas
6383,2019-03-01,Bournemouth,135883, S. Francis,33,75,75,74,CB,0,268,72,25,72,73,26,316,67,51,61,67,70,285,49,54,51,73,58,331,70,67,55,77,62,311,75,72,57,63,44,44,71,74,79,76,48,12,6,10,8,12,1788,376,Medium,Medium,52,44,68,66,75,71,S.,Francis
6384,2019-03-01,Cardiff City,184469, H. Arter,28,75,75,74,CM,0,324,62,66,53,80,63,354,69,64,70,77,74,340,65,58,70,72,75,356,75,68,71,69,73,366,86,70,69,73,68,68,73,64,74,67,43,7,7,11,10,8,1988,414,High,High,61,69,73,71,67,73,H.,Arter
6385,2019-03-01,Arsenal,236496, M. Guendouzi,19,74,87,73,CDM,13,315,67,56,67,76,49,352,73,72,55,78,74,349,72,70,69,72,66,351,69,68,79,70,65,327,76,71,56,75,49,49,76,67,71,68,49,6,13,6,13,11,1949,419,Medium,High,71,60,73,73,69,73,M.,Guendouzi
6386,2019-03-01,Man City,227813, O. Zinchenko,21,74,83,75,CAM,9,335,79,59,59,77,61,380,76,78,74,76,76,372,74,68,77,74,79,338,77,66,70,54,71,349,68,72,72,78,59,59,68,73,75,69,61,15,11,13,11,11,2052,423,Medium,Medium,71,66,77,76,72,61,O.,Zinchenko
6387,2019-03-01,Man Utd,53739, L. Grant,35,74,74,73,GK,0,108,19,17,14,43,15,121,11,17,19,40,34,279,52,46,56,69,56,226,24,73,39,71,19,152,42,26,14,50,20,20,60,12,13,19,370,74,72,74,74,76,1300,419,Medium,Medium,74,72,74,76,49,74,L.,Grant
6388,2019-03-01,Newcastle,205601, C. Atsu,26,74,74,74,LW,0,304,65,64,47,70,58,340,76,70,58,62,74,428,89,87,88,72,92,308,72,66,68,36,66,293,43,35,72,70,73,73,64,30,33,32,56,13,12,12,10,9,1824,380,Medium,Low,88,67,67,77,34,47,C.,Atsu
6389,2019-03-01,Newcastle,173608, Joselu,28,74,74,73,ST,0,350,58,72,79,70,71,329,71,73,62,49,74,307,58,59,64,74,52,354,77,67,65,77,68,300,59,25,78,68,70,70,62,23,27,20,52,11,11,8,15,7,1762,365,Medium,Medium,59,72,64,70,30,70,Joselu,Joselu
6390,2019-03-01,Southampton,220570, J. Bednarek,22,74,83,73,CB,9,224,44,19,74,67,20,201,50,23,26,47,55,313,57,68,56,71,61,270,25,75,70,77,23,252,70,72,26,52,32,32,59,74,76,72,56,11,13,16,7,9,1538,339,Medium,High,63,22,52,54,74,74,J.,Bednarek
6391,2019-03-01,Southampton,202697, J. Stephens,24,74,80,73,CB,6,264,47,36,75,72,34,310,66,55,58,59,72,315,61,60,63,73,58,307,55,63,72,75,42,276,68,75,47,44,42,42,65,68,77,74,57,13,10,11,13,10,1748,372,Medium,Medium,60,42,58,67,73,72,J.,Stephens
6392,2019-03-01,Southampton,172203, F. Forster,30,74,74,73,GK,0,91,19,13,13,27,19,101,20,10,19,19,33,204,26,35,32,69,42,216,36,59,29,80,12,141,40,22,13,44,22,22,56,11,13,12,357,70,75,60,75,77,1146,388,Medium,Medium,70,75,60,77,31,75,F.,Forster
6393,2019-03-01,Leicester,234742, H. Barnes,20,74,83,74,CAM,9,306,71,71,41,73,50,338,77,70,52,63,76,379,78,77,76,72,76,324,71,49,71,58,75,287,47,43,73,75,49,49,66,43,49,47,40,6,5,11,8,10,1813,397,High,Medium,77,70,70,76,45,59,H.,Barnes
6394,2019-03-01,Leicester,225719, K. Iheanacho,21,74,81,74,ST,7,326,49,76,60,68,73,345,75,69,64,61,76,367,78,78,72,71,68,349,75,62,69,71,72,299,61,21,77,67,73,73,71,28,25,23,48,8,7,7,11,15,1810,386,Medium,Medium,78,75,63,74,28,68,K.,Iheanacho
6395,2019-03-01,Leicester,210372, R. Ghezzal,26,74,75,74,CAM,1,333,74,69,56,75,59,380,80,79,74,70,77,356,74,70,76,63,73,330,71,59,68,60,72,290,50,27,73,72,68,68,73,25,24,23,55,12,6,15,7,15,1816,382,Medium,Low,72,70,74,78,28,60,R.,Ghezzal
6396,2019-03-01,Leicester,169600, D. Simpson,31,74,74,76,CB,0,276,65,27,70,64,50,267,64,44,32,59,68,340,63,54,63,82,78,306,37,77,70,68,54,334,80,79,58,63,54,54,70,81,79,78,58,10,15,13,9,11,1819,374,Low,High,58,38,61,67,79,71,D.,Simpson
6397,2019-03-01,Leicester,194365, S. Okazaki,32,74,74,74,CF,0,355,66,67,73,73,76,319,75,53,50,63,78,367,74,61,78,83,71,373,75,91,76,65,66,350,78,48,82,68,74,74,68,54,58,35,42,10,6,14,6,6,1953,406,High,High,67,70,67,76,54,72,S.,Okazaki
6398,2019-03-01,Leicester,232119, C. Söyüncü,22,74,82,73,CB,8,255,46,37,68,56,48,247,57,39,37,55,59,329,67,72,64,68,58,320,65,68,67,78,42,295,81,71,42,49,52,52,59,69,82,79,34,6,7,7,7,7,1710,374,Medium,Medium,70,45,51,59,74,75,C.,Söyüncü
6399,2019-03-01,Leicester,139313, C. Fuchs,32,74,74,75,CDM,0,364,83,57,74,78,72,383,70,86,77,76,74,306,54,56,61,76,59,368,83,73,66,71,75,365,75,77,72,73,68,68,70,73,77,76,70,14,12,15,16,13,2082,417,Medium,Medium,55,68,78,70,75,71,C.,Fuchs
6400,2019-03-01,Leicester,212883, D. Amartey,23,74,78,76,CB,4,323,62,46,70,77,68,284,70,44,32,68,70,339,69,74,63,69,64,393,75,83,84,82,69,311,81,74,47,58,51,51,69,74,79,73,62,13,13,13,8,15,1938,421,Medium,High,72,58,65,69,75,82,D.,Amartey
6401,2019-03-01,Wolves,221743, Hélder Costa,24,74,76,74,LW,2,309,70,66,46,66,61,364,78,75,72,62,77,405,87,85,82,72,79,300,73,36,66,61,64,288,58,18,72,71,69,69,70,30,33,28,50,7,6,11,14,12,1807,389,Medium,Low,86,67,68,78,30,60,Hélder,Costa
6402,2019-03-01,Wolves,213956, Adama,22,74,82,74,RM,8,289,71,60,40,66,52,334,89,65,42,56,82,422,97,96,81,63,85,358,74,73,73,83,55,249,56,29,60,57,47,47,70,16,26,23,52,13,9,11,12,7,1769,404,Medium,Low,96,61,62,85,25,75,Adama,Adama
6403,2019-03-01,Fulham,205989, C. Chambers,23,74,79,73,CB,5,292,59,46,68,74,45,311,65,55,49,69,73,319,59,66,60,68,66,323,52,71,72,75,53,317,82,72,50,59,54,54,64,71,77,74,56,11,14,12,7,12,1840,392,Low,High,63,49,65,67,73,75,C.,Chambers
6404,2019-03-01,Fulham,175314, K. McDonald,29,74,74,73,CDM,0,304,69,54,56,75,50,331,66,63,56,72,74,285,47,50,53,74,61,350,71,68,70,77,64,325,76,73,60,68,48,48,78,74,75,62,40,7,11,6,8,8,1846,391,Medium,Medium,49,59,70,67,71,75,K.,McDonald
6405,2019-03-01,Fulham,192725, M. Le Marchand,28,74,74,73,CB,0,286,68,32,73,75,38,287,62,42,40,72,71,335,68,69,64,70,64,313,56,75,76,73,33,280,74,74,27,63,42,42,74,74,74,69,63,13,13,15,7,15,1781,386,Medium,High,69,38,67,65,73,74,M.,Le Marchand
6406,2019-03-01,Fulham,207441, L. Vietto,24,74,77,75,CF,3,351,65,73,67,70,76,362,76,75,70,59,82,382,79,76,76,72,79,339,71,72,66,57,73,318,63,35,78,73,69,69,68,47,40,32,56,14,14,8,8,12,1927,400,High,Medium,77,73,68,78,43,61,L.,Vietto
6407,2019-03-01,Fulham,208534, A. Mawson,24,74,81,73,CB,7,259,23,48,78,70,40,233,56,22,24,66,65,277,57,58,48,65,49,289,53,75,57,83,21,241,68,73,25,43,32,32,67,74,75,72,62,14,12,12,14,10,1582,354,Medium,High,58,41,50,58,74,73,A.,Mawson
6408,2019-03-01,Fulham,212125, L. Marković,24,74,76,75,RW,2,333,69,66,58,72,68,364,80,79,62,64,79,404,82,85,89,73,75,305,65,78,49,49,64,300,41,49,70,70,70,70,72,32,39,37,45,8,9,15,6,7,1859,390,Medium,Medium,84,66,70,80,41,49,L.,Marković
6409,2019-03-01,Watford,225410, A. Masina,24,74,79,73,LB,5,280,78,26,70,69,37,304,68,64,35,68,69,313,63,75,63,69,43,321,59,64,81,76,41,286,66,73,58,58,31,31,72,69,74,74,54,14,14,13,7,6,1775,389,Medium,High,70,38,67,67,72,75,A.,Masina
6410,2019-03-01,Watford,172953, A. Mariappa,31,74,74,73,CB,0,245,57,27,77,63,21,240,59,33,22,61,65,316,57,52,58,75,74,292,47,78,61,72,34,293,69,69,53,58,44,44,64,74,76,77,52,6,15,8,13,10,1665,350,Medium,Medium,54,34,57,62,74,69,A.,Mariappa
6411,2019-03-01,Watford,177578, S. Prödl,31,74,74,73,CB,0,241,44,34,81,60,22,203,30,32,38,49,54,186,32,31,29,66,28,252,47,34,51,88,32,275,84,73,37,46,35,35,68,72,76,73,54,11,8,12,15,8,1432,305,Medium,Medium,31,36,50,39,74,75,S.,Prödl
6412,2019-03-01,Watford,231600, Marc Navarro,22,74,79,73,RB,5,310,76,53,75,74,32,312,60,62,51,65,74,333,70,68,63,69,63,307,71,41,69,69,57,290,59,73,63,60,35,35,60,73,75,73,46,9,12,11,6,8,1819,399,High,Medium,69,56,69,65,74,66,Marc,Navarro
6413,2019-03-01,Wolves,178005, Rui Patrício,30,83,83,81,GK,0,83,12,12,11,31,17,99,20,10,16,30,23,304,53,57,61,79,54,250,38,79,45,77,11,170,39,22,13,64,32,32,66,14,13,11,406,85,81,78,80,82,1350,461,Medium,Medium,85,81,78,82,55,80,Rui,Patrício
6414,2019-03-01,Arsenal,165229, L. Koscielny,32,82,82,80,CB,0,276,52,32,81,76,35,269,62,22,49,70,66,333,65,66,65,76,61,316,54,78,62,75,47,318,86,84,41,56,51,51,75,80,83,83,51,13,11,9,11,7,1809,389,Medium,High,66,41,62,64,82,74,L.,Koscielny
6415,2019-03-01,Arsenal,223959, L. Torreira,22,82,87,81,CDM,5,331,74,50,59,83,65,384,78,70,78,77,81,412,81,74,85,79,93,355,78,52,85,66,74,359,86,86,65,74,48,48,78,84,84,77,39,5,5,13,7,9,2125,452,Medium,High,77,62,78,80,81,74,L.,Torreira
6416,2019-03-01,Arsenal,192883, H. Mkhitaryan,29,82,82,81,CAM,0,363,77,73,53,80,80,386,83,83,64,71,85,412,84,78,86,79,85,368,85,69,81,60,73,368,69,62,82,83,72,72,76,41,53,55,42,5,11,14,5,7,2088,438,Medium,Medium,81,76,78,84,51,68,H.,Mkhitaryan
6417,2019-03-01,Arsenal,186561, A. Ramsey,27,82,82,80,CM,0,370,75,74,58,84,79,379,81,70,66,80,82,362,65,69,73,81,74,377,81,66,89,67,74,380,73,69,84,79,75,75,81,66,70,67,40,6,11,5,10,8,2111,443,High,High,67,76,79,80,67,74,A.,Ramsey
6418,2019-03-01,Arsenal,192227, S. Mustafi,26,82,84,80,CB,2,320,53,58,81,77,51,294,53,55,47,69,70,336,60,65,63,81,67,347,66,83,68,78,52,325,84,82,50,55,54,54,73,78,82,82,51,11,9,15,10,6,1915,403,Medium,High,63,57,64,61,81,77,S.,Mustafi
6419,2019-03-01,Chelsea,205452, A. Rüdiger,25,82,84,81,CB,2,290,68,32,81,75,34,292,60,35,56,72,69,336,67,78,59,82,50,333,72,73,62,82,44,304,88,80,39,57,40,40,72,82,85,82,59,14,15,10,12,8,1863,406,Medium,High,73,43,67,63,82,78,A.,Rüdiger
6420,2019-03-01,Chelsea,178509, O. Giroud,31,82,82,80,ST,0,398,64,83,90,79,82,346,70,70,65,58,83,287,43,50,57,83,54,393,85,84,62,88,74,361,76,42,83,77,83,83,79,37,37,20,49,12,15,11,6,5,1928,393,Medium,Medium,47,82,71,72,42,79,O.,Giroud
6421,2019-03-01,Chelsea,189505, Pedro,30,82,82,81,CAM,0,361,78,78,55,80,70,378,84,81,57,71,85,396,79,74,82,81,80,339,77,66,70,47,79,330,56,49,82,77,66,66,77,49,32,31,52,5,11,12,15,9,1968,413,High,High,76,77,77,84,43,56,Pedro,Pedro
6422,2019-03-01,Everton,184484, G. Sigurðsson,28,82,82,80,CAM,0,384,86,78,60,85,75,416,80,87,86,78,85,322,58,55,68,78,63,391,83,68,86,68,86,356,57,55,79,86,79,79,85,57,57,55,58,13,8,10,15,12,2096,428,High,High,56,81,85,79,57,70,G.,Sigurðsson
6423,2019-03-01,Liverpool,183711, J. Henderson,28,82,82,81,CDM,0,369,81,67,65,84,72,391,73,80,74,84,80,351,67,66,68,80,70,390,77,79,91,72,71,378,77,79,75,83,64,64,78,77,79,76,49,7,13,7,9,13,2160,449,Medium,High,66,70,83,75,77,78,J.,Henderson
6424,2019-03-01,Liverpool,193348, X. Shaqiri,26,82,82,81,CAM,0,353,79,71,45,82,76,423,86,88,84,81,84,416,84,77,84,80,91,371,87,52,75,73,84,336,61,55,74,81,65,65,82,35,49,48,59,13,12,12,11,11,2090,439,Medium,Medium,80,77,81,85,46,70,X.,Shaqiri
6425,2019-03-01,Man Utd,207494, J. Lingard,25,82,83,82,CF,1,369,74,79,67,79,70,377,84,80,63,66,84,421,84,82,86,83,86,367,80,65,89,53,80,365,73,53,86,82,71,71,84,65,50,44,54,14,10,8,13,9,2112,445,High,High,83,79,76,84,56,67,J.,Lingard
6426,2019-03-01,Man Utd,191740, Ander Herrera,28,82,82,83,CDM,0,355,75,71,62,82,65,385,78,80,65,80,82,383,75,68,78,84,78,362,75,61,87,70,69,407,88,87,75,79,78,78,83,82,84,79,53,9,12,15,9,8,2190,460,High,High,71,72,79,80,81,77,Ander,Herrera
6427,2019-03-01,Man Utd,178088, Juan Mata,30,82,82,82,CAM,0,373,83,78,56,85,71,420,83,85,86,79,87,389,69,62,84,85,89,318,74,67,68,37,72,338,50,39,83,86,80,80,87,38,31,21,46,9,10,14,5,8,1974,395,Medium,Medium,65,76,84,85,36,49,Juan,Mata
6428,2019-03-01,West Ham,184200, M. Arnautović,29,82,82,81,RM,0,387,78,78,74,78,79,394,84,79,72,74,85,375,79,83,69,78,66,388,84,67,78,84,75,365,84,44,83,77,77,77,81,43,48,39,64,14,15,10,10,15,2103,448,High,Medium,81,79,77,82,47,82,M.,Arnautović
6429,2019-03-01,Leicester,203263, H. Maguire,25,82,85,81,CB,3,292,44,43,87,77,41,302,70,38,46,72,76,282,39,54,52,79,58,344,68,74,68,89,45,327,84,78,61,60,44,44,79,81,84,81,62,14,16,9,14,9,1855,393,High,High,47,49,63,70,82,82,H.,Maguire
6430,2019-03-01,Leicester,208830, J. Vardy,31,82,82,80,ST,0,365,64,85,69,65,82,317,76,60,57,48,76,417,89,90,75,87,76,380,85,76,85,67,67,375,88,49,85,72,81,81,82,56,52,51,62,15,14,7,15,11,2075,440,High,High,90,81,63,76,54,76,J.,Vardy
6431,2019-03-01,Wolves,162347, João Moutinho,31,82,82,80,CM,0,384,80,74,70,84,76,411,80,84,80,83,84,359,66,59,75,75,84,373,76,75,80,62,80,371,71,72,74,84,70,70,87,68,72,67,69,13,15,15,13,13,2174,441,High,Medium,62,76,83,81,70,69,João,Moutinho
6432,2019-03-01,Crystal Palace,198717, W. Zaha,25,82,85,82,RW,3,341,81,77,47,75,61,350,90,57,51,65,87,428,89,92,88,77,82,354,78,57,76,75,68,317,73,23,78,77,66,66,81,22,29,28,61,15,10,15,11,10,1930,427,High,Low,91,74,73,88,27,74,W.,Zaha
6433,2019-03-01,Arsenal,199503, G. Xhaka,25,81,84,79,CM,3,320,73,49,62,86,50,387,70,75,77,85,80,282,47,49,49,76,61,359,90,32,81,77,79,382,92,71,75,81,63,63,74,66,72,68,46,7,8,11,7,13,1982,413,Medium,Medium,48,65,81,71,69,79,G.,Xhaka
6434,2019-03-01,Arsenal,48940, P. Čech,36,81,81,79,GK,0,102,19,12,19,35,17,99,12,13,19,33,22,228,35,38,46,75,34,177,21,50,32,63,11,129,17,23,13,53,23,23,63,12,13,12,389,77,82,68,83,79,1161,426,Medium,Medium,77,82,68,79,37,83,P.,Čech
6435,2019-03-01,Everton,200458, L. Digne,24,81,84,80,LWB,3,330,82,52,70,81,45,390,77,78,82,71,82,377,76,75,68,79,79,385,79,84,81,70,71,357,75,81,69,72,60,60,76,77,80,82,46,6,12,9,6,13,2124,446,High,Medium,75,62,78,78,79,74,L.,Digne
6436,2019-03-01,Liverpool,195086, D. Lovren,28,81,82,80,CB,1,283,59,33,80,69,42,240,63,26,18,66,67,275,54,55,50,75,41,328,63,81,68,82,34,297,87,81,21,56,52,52,70,77,83,85,58,14,14,13,10,7,1726,376,Medium,High,55,40,59,62,81,79,D.,Lovren
6437,2019-03-01,Liverpool,138412, J. Milner,32,81,81,80,CDM,0,374,86,62,66,84,76,392,76,81,75,81,79,351,63,62,69,84,73,376,82,62,91,71,70,398,82,79,72,79,86,86,86,74,80,79,5,1,1,1,1,1,2129,445,High,High,62,70,82,76,77,78,J.,Milner
6438,2019-03-01,Man City,204884, B. Mendy,23,81,86,81,LB,5,296,87,33,65,80,31,342,80,80,34,69,79,381,77,86,68,80,70,377,79,71,81,81,65,357,75,79,77,76,50,50,79,78,79,81,47,7,7,9,15,9,2038,446,High,Low,82,52,77,78,78,79,B.,Mendy
6439,2019-03-01,Man Utd,221660, V. Lindelöf,23,81,87,80,CB,6,304,64,42,78,79,41,352,70,64,64,78,76,365,74,76,72,80,63,361,68,80,77,79,57,339,81,81,53,69,55,55,82,80,82,80,52,12,16,8,7,9,2015,430,Medium,Medium,75,51,72,72,81,79,V.,Lindelöf
6440,2019-03-01,Man Utd,205988, L. Shaw,22,81,86,80,LB,5,333,82,44,75,78,54,362,82,74,58,68,80,395,83,85,74,79,74,355,68,78,80,75,54,362,81,81,74,73,53,53,76,80,80,78,49,10,12,13,7,7,2094,450,High,Medium,84,53,75,80,80,78,L.,Shaw
6441,2019-03-01,Newcastle,230977, M. Almirón,24,81,85,80,CAM,4,343,71,74,43,80,75,379,83,74,70,71,81,408,90,89,86,79,64,334,78,46,85,52,73,333,65,50,74,80,64,64,76,43,53,49,53,6,9,13,13,12,1995,432,High,Medium,89,74,76,82,48,63,M.,Almirón
6442,2019-03-01,Spurs,186345, K. Trippier,27,81,81,81,RB,0,343,89,48,73,79,54,404,75,87,83,78,81,377,76,75,74,78,74,371,75,73,88,65,70,370,70,79,75,80,66,66,73,76,82,79,54,11,14,8,11,10,2156,444,High,Medium,75,60,82,77,78,72,K.,Trippier
6443,2019-03-01,Spurs,169595, D. Rose,27,81,81,80,LWB,0,342,82,57,62,77,64,344,80,64,57,66,77,389,79,77,72,82,79,364,68,75,82,72,67,366,87,81,68,73,57,57,76,77,83,84,55,10,11,8,13,13,2104,449,Medium,High,78,62,74,78,79,78,D.,Rose
6444,2019-03-01,Spurs,170368, E. Lamela,26,81,81,81,CAM,0,381,78,74,69,83,77,406,86,83,80,73,84,377,76,74,75,78,74,372,81,63,78,68,82,366,84,45,79,83,75,75,78,48,51,42,57,10,15,11,8,13,2100,438,High,High,75,77,80,83,50,73,E.,Lamela
6445,2019-03-01,West Ham,164835, L. Fabiański,33,81,81,80,GK,0,75,14,13,11,20,17,98,14,18,12,32,22,264,50,47,52,71,44,192,14,68,25,65,20,148,43,16,15,52,22,22,63,14,12,13,396,79,83,70,80,84,1212,444,Medium,Medium,79,83,70,84,48,80,L.,Fabiański
6446,2019-03-01,Leicester,210243, Ricardo Pereira,24,81,84,81,RWB,3,343,81,62,64,80,56,363,83,78,45,78,79,415,88,87,82,81,77,348,68,74,84,60,62,367,75,81,75,76,60,60,81,76,83,76,65,16,12,15,11,11,2136,456,High,High,87,63,77,81,78,70,Ricardo,Pereira
6447,2019-03-01,Leicester,226790, W. Ndidi,21,81,85,81,CB,4,316,50,50,76,74,66,336,74,58,58,70,76,359,73,73,67,79,67,408,81,90,92,75,70,358,85,84,67,67,55,55,74,84,85,83,54,13,14,7,7,13,2083,440,Medium,High,73,62,66,74,83,82,W.,Ndidi
6448,2019-03-01,Wolves,224293, Rúben Neves,21,81,87,80,CM,6,353,77,64,51,84,77,406,74,82,83,86,81,341,64,64,65,78,70,383,84,68,78,70,83,372,82,75,63,85,67,67,83,69,74,69,56,16,12,10,8,10,2123,439,Medium,Medium,64,73,83,75,70,74,Rúben,Neves
6449,2019-03-01,Watford,208135, A. Doucouré,25,81,84,80,CDM,3,357,68,73,66,82,68,315,78,41,42,74,80,338,63,69,60,77,69,405,84,72,93,81,75,364,78,82,73,77,54,54,74,79,83,75,68,15,12,12,15,14,2084,451,High,Medium,66,74,73,76,79,83,A.,Doucouré
6450,2019-03-01,Arsenal,177604, Nacho Monreal,32,80,80,78,LB,0,338,76,55,72,77,58,337,73,74,52,61,77,364,72,67,70,82,73,346,74,74,72,65,61,351,77,81,66,66,61,61,76,80,83,81,29,7,5,9,3,5,2009,425,High,Medium,69,61,71,74,80,70,Nacho,Monreal
6451,2019-03-01,Arsenal,203747, Héctor Bellerín,23,80,85,79,RB,5,305,76,52,60,76,41,327,77,63,50,59,78,422,94,91,82,78,77,298,52,63,82,58,43,345,72,78,67,66,62,62,70,75,78,80,61,8,14,14,13,12,1991,434,High,Low,92,51,70,78,76,67,Héctor,Bellerín
6452,2019-03-01,Chelsea,213661, A. Christensen,22,80,87,79,CB,7,267,49,36,80,77,25,264,66,32,22,71,73,336,66,70,61,78,61,265,31,72,69,73,20,285,73,82,32,62,36,36,77,80,85,82,44,10,12,8,6,8,1708,384,Low,Medium,68,31,63,68,82,72,A.,Christensen
6453,2019-03-01,Everton,211575, André Gomes,24,80,84,78,CM,4,340,61,65,69,82,63,388,80,82,67,81,78,338,68,62,67,77,64,369,80,58,76,84,71,366,81,74,74,82,55,55,78,75,75,64,49,12,9,6,14,8,2064,441,Medium,Medium,65,69,77,77,73,80,André,Gomes
6454,2019-03-01,Everton,231943, Richarlison,21,80,86,79,ST,6,362,69,79,75,75,64,359,84,71,65,59,80,399,83,86,78,78,74,379,80,80,78,77,64,337,82,35,79,72,69,69,78,46,44,36,51,12,7,8,11,13,2013,434,High,High,85,75,70,81,45,78,Richarlison,Richarlison
6455,2019-03-01,Everton,205525, Bernard,25,80,81,80,RW,1,354,80,71,59,76,68,379,83,75,69,68,84,450,94,86,94,80,96,306,76,61,70,34,65,290,41,42,73,77,57,57,71,31,39,25,52,6,11,13,10,12,1926,404,High,Medium,90,70,75,85,38,46,Bernard,Bernard
6456,2019-03-01,Liverpool,197061, J. Matip,26,80,82,79,CB,2,299,54,36,82,77,50,297,68,63,22,74,70,304,55,69,55,78,47,330,66,66,73,77,48,323,75,83,51,72,42,42,75,80,84,78,53,11,15,10,7,10,1848,401,Medium,Medium,63,46,68,67,82,75,J.,Matip
